name	term	lev	seq	value
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup5807	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup5869	0.164511675460223
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup5907	0.870022196542051
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6048	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6189	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6237	0.652664544044698
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6350	1.70460496335109
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6428	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6566	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6584	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6594	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6718	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6815	1.47436766797001
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup6863	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup7234	0.301864081219806
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup806	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup857	0
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup9100	0.427309780260686
"non-membrane spanning protein tyrosine kinase activity"	GO:0004715	3	isogroup957	0.0237845899539435
"sulfur compound binding"	GO:1901681	2	isogroup11063	0.090505828393067
"sulfur compound binding"	GO:1901681	2	isogroup12491	0
"sulfur compound binding"	GO:1901681	2	isogroup168	0
"sulfur compound binding"	GO:1901681	2	isogroup1910	0
"sulfur compound binding"	GO:1901681	2	isogroup5449	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup11111	0.0720449889248054
"G-protein coupled receptor activity"	GO:0004930	2	isogroup11502	1.4265024134317
"G-protein coupled receptor activity"	GO:0004930	2	isogroup1191	1.32131516184755
"G-protein coupled receptor activity"	GO:0004930	2	isogroup12414	0.0633079106783787
"G-protein coupled receptor activity"	GO:0004930	2	isogroup1274	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup13243	0.00138828029909907
"G-protein coupled receptor activity"	GO:0004930	2	isogroup1329	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup1343	0.861907256152095
"G-protein coupled receptor activity"	GO:0004930	2	isogroup17906	1.231170740394
"G-protein coupled receptor activity"	GO:0004930	2	isogroup18116	0.0445789251689966
"G-protein coupled receptor activity"	GO:0004930	2	isogroup19241	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2118	0.248331384686749
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2155	0.149826096162699
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2163	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2193	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2283	1.38790067531402
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2362	0.375541010678308
"G-protein coupled receptor activity"	GO:0004930	2	isogroup25314	0.836098525433287
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2555	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2619	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup2625	0.652508637552097
"G-protein coupled receptor activity"	GO:0004930	2	isogroup3130	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup3366	0.316798501263029
"G-protein coupled receptor activity"	GO:0004930	2	isogroup3448	0.478680790349914
"G-protein coupled receptor activity"	GO:0004930	2	isogroup3580	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup42002	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup463	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup4674	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup4733	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup4832	0.913255865585766
"G-protein coupled receptor activity"	GO:0004930	2	isogroup5886	0.698457169040278
"G-protein coupled receptor activity"	GO:0004930	2	isogroup7058	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup7198	0.304944492573133
"G-protein coupled receptor activity"	GO:0004930	2	isogroup815	0
"G-protein coupled receptor activity"	GO:0004930	2	isogroup8559	0.191709638341771
"G-protein coupled receptor activity"	GO:0004930	2	isogroup8784	0.848315792696148
"ligase activity"	GO:0016874	2	isogroup10010	0.328133213784917
"ligase activity"	GO:0016874	2	isogroup10034	0
"ligase activity"	GO:0016874	2	isogroup10039	0.898810665824852
"ligase activity"	GO:0016874	2	isogroup10063	0
"ligase activity"	GO:0016874	2	isogroup10074	0
"ligase activity"	GO:0016874	2	isogroup10185	0
"ligase activity"	GO:0016874	2	isogroup10223	0.720873882780338
"ligase activity"	GO:0016874	2	isogroup10249	2.13970004926985
"ligase activity"	GO:0016874	2	isogroup1025	0
"ligase activity"	GO:0016874	2	isogroup10250	1.15775870933142
"ligase activity"	GO:0016874	2	isogroup10342	0
"ligase activity"	GO:0016874	2	isogroup1049	0
"ligase activity"	GO:0016874	2	isogroup1052	0
"ligase activity"	GO:0016874	2	isogroup10605	0
"ligase activity"	GO:0016874	2	isogroup10609	0.0433453017099316
"ligase activity"	GO:0016874	2	isogroup10626	0.8460236679878
"ligase activity"	GO:0016874	2	isogroup10766	0.571045514467764
"ligase activity"	GO:0016874	2	isogroup10801	0
"ligase activity"	GO:0016874	2	isogroup10812	0
"ligase activity"	GO:0016874	2	isogroup10824	0.0930142184160541
"ligase activity"	GO:0016874	2	isogroup10834	0
"ligase activity"	GO:0016874	2	isogroup11077	0
"ligase activity"	GO:0016874	2	isogroup11304	0.937659077447903
"ligase activity"	GO:0016874	2	isogroup11444	0
"ligase activity"	GO:0016874	2	isogroup11500	0.721263611558128
"ligase activity"	GO:0016874	2	isogroup11506	0
"ligase activity"	GO:0016874	2	isogroup11830	0.626003606305882
"ligase activity"	GO:0016874	2	isogroup11890	0.152342879531196
"ligase activity"	GO:0016874	2	isogroup1208	0.22497990956441
"ligase activity"	GO:0016874	2	isogroup12125	0
"ligase activity"	GO:0016874	2	isogroup1224	0
"ligase activity"	GO:0016874	2	isogroup1226	1.33161497770979
"ligase activity"	GO:0016874	2	isogroup12433	0.663975286688463
"ligase activity"	GO:0016874	2	isogroup12486	0.907541668683169
"ligase activity"	GO:0016874	2	isogroup12491	0
"ligase activity"	GO:0016874	2	isogroup12541	0.00579499696765229
"ligase activity"	GO:0016874	2	isogroup12762	0.205247389152738
"ligase activity"	GO:0016874	2	isogroup12764	0.038398342958647
"ligase activity"	GO:0016874	2	isogroup12816	0
"ligase activity"	GO:0016874	2	isogroup12884	0.421447938045545
"ligase activity"	GO:0016874	2	isogroup1292	0.953358791199273
"ligase activity"	GO:0016874	2	isogroup13033	0
"ligase activity"	GO:0016874	2	isogroup13064	0.000693586770689404
"ligase activity"	GO:0016874	2	isogroup13068	0
"ligase activity"	GO:0016874	2	isogroup13096	0.5415971817913
"ligase activity"	GO:0016874	2	isogroup13107	1.88140000187343
"ligase activity"	GO:0016874	2	isogroup1311	0.00214133027331612
"ligase activity"	GO:0016874	2	isogroup13242	1.02836660388874
"ligase activity"	GO:0016874	2	isogroup13340	0.311010341185842
"ligase activity"	GO:0016874	2	isogroup13375	0
"ligase activity"	GO:0016874	2	isogroup13449	0.0415511437412758
"ligase activity"	GO:0016874	2	isogroup13458	0
"ligase activity"	GO:0016874	2	isogroup13706	0
"ligase activity"	GO:0016874	2	isogroup13775	0
"ligase activity"	GO:0016874	2	isogroup1381	0.686226283169875
"ligase activity"	GO:0016874	2	isogroup13810	0.355783826144095
"ligase activity"	GO:0016874	2	isogroup1401	0.165425897681069
"ligase activity"	GO:0016874	2	isogroup14125	0
"ligase activity"	GO:0016874	2	isogroup14179	0.2040634171859
"ligase activity"	GO:0016874	2	isogroup14247	0
"ligase activity"	GO:0016874	2	isogroup14382	0
"ligase activity"	GO:0016874	2	isogroup14461	0
"ligase activity"	GO:0016874	2	isogroup14490	0
"ligase activity"	GO:0016874	2	isogroup14557	0
"ligase activity"	GO:0016874	2	isogroup14567	0.392890525960629
"ligase activity"	GO:0016874	2	isogroup1458	0
"ligase activity"	GO:0016874	2	isogroup14625	0
"ligase activity"	GO:0016874	2	isogroup14647	0
"ligase activity"	GO:0016874	2	isogroup14703	0.00612400933496829
"ligase activity"	GO:0016874	2	isogroup14878	0.241642741228734
"ligase activity"	GO:0016874	2	isogroup14882	0
"ligase activity"	GO:0016874	2	isogroup14998	0.543403881779124
"ligase activity"	GO:0016874	2	isogroup150	2.08700348483883
"ligase activity"	GO:0016874	2	isogroup15104	0.713857654280354
"ligase activity"	GO:0016874	2	isogroup15246	0
"ligase activity"	GO:0016874	2	isogroup15281	0.138214916992297
"ligase activity"	GO:0016874	2	isogroup15526	0
"ligase activity"	GO:0016874	2	isogroup15547	0
"ligase activity"	GO:0016874	2	isogroup15563	0.437628417958873
"ligase activity"	GO:0016874	2	isogroup15564	1.49341736362322
"ligase activity"	GO:0016874	2	isogroup1575	0.209106538826851
"ligase activity"	GO:0016874	2	isogroup1585	0
"ligase activity"	GO:0016874	2	isogroup15892	0
"ligase activity"	GO:0016874	2	isogroup1599	0.964921899265712
"ligase activity"	GO:0016874	2	isogroup1605	0.941824789443117
"ligase activity"	GO:0016874	2	isogroup1613	0
"ligase activity"	GO:0016874	2	isogroup16371	0.721082610083938
"ligase activity"	GO:0016874	2	isogroup16522	0
"ligase activity"	GO:0016874	2	isogroup16670	0
"ligase activity"	GO:0016874	2	isogroup168	0
"ligase activity"	GO:0016874	2	isogroup1681	0
"ligase activity"	GO:0016874	2	isogroup1698	0.686136605358551
"ligase activity"	GO:0016874	2	isogroup17189	0.077253071407851
"ligase activity"	GO:0016874	2	isogroup17488	0
"ligase activity"	GO:0016874	2	isogroup17830	0
"ligase activity"	GO:0016874	2	isogroup17865	0
"ligase activity"	GO:0016874	2	isogroup17992	0.128244405749051
"ligase activity"	GO:0016874	2	isogroup1807	0
"ligase activity"	GO:0016874	2	isogroup1854	1.29034804945251
"ligase activity"	GO:0016874	2	isogroup18779	0.0418378501695559
"ligase activity"	GO:0016874	2	isogroup1880	1.65887695511986
"ligase activity"	GO:0016874	2	isogroup18880	0
"ligase activity"	GO:0016874	2	isogroup18928	0
"ligase activity"	GO:0016874	2	isogroup1910	0
"ligase activity"	GO:0016874	2	isogroup1919	0
"ligase activity"	GO:0016874	2	isogroup19556	0
"ligase activity"	GO:0016874	2	isogroup1958	0.188125678764032
"ligase activity"	GO:0016874	2	isogroup1965	0.388802809666207
"ligase activity"	GO:0016874	2	isogroup19665	0
"ligase activity"	GO:0016874	2	isogroup19729	0
"ligase activity"	GO:0016874	2	isogroup1983	0
"ligase activity"	GO:0016874	2	isogroup2004	0.364432093641118
"ligase activity"	GO:0016874	2	isogroup20070	0
"ligase activity"	GO:0016874	2	isogroup2018	0.753568023101673
"ligase activity"	GO:0016874	2	isogroup20550	0
"ligase activity"	GO:0016874	2	isogroup20552	0
"ligase activity"	GO:0016874	2	isogroup2130	0
"ligase activity"	GO:0016874	2	isogroup2156	3.37443647665441
"ligase activity"	GO:0016874	2	isogroup2170	0
"ligase activity"	GO:0016874	2	isogroup22112	0
"ligase activity"	GO:0016874	2	isogroup2238	0
"ligase activity"	GO:0016874	2	isogroup2285	0
"ligase activity"	GO:0016874	2	isogroup2333	0
"ligase activity"	GO:0016874	2	isogroup23360	0
"ligase activity"	GO:0016874	2	isogroup2361	0.465946792645457
"ligase activity"	GO:0016874	2	isogroup23655	0.421469109574383
"ligase activity"	GO:0016874	2	isogroup23716	0
"ligase activity"	GO:0016874	2	isogroup23823	1.53071130281769
"ligase activity"	GO:0016874	2	isogroup2385	0.154148202382144
"ligase activity"	GO:0016874	2	isogroup23946	0.106913075297477
"ligase activity"	GO:0016874	2	isogroup24016	0
"ligase activity"	GO:0016874	2	isogroup24119	0.855162888000612
"ligase activity"	GO:0016874	2	isogroup24308	0
"ligase activity"	GO:0016874	2	isogroup2453	0.213880747774995
"ligase activity"	GO:0016874	2	isogroup2461	0
"ligase activity"	GO:0016874	2	isogroup2510	1.07538565382844
"ligase activity"	GO:0016874	2	isogroup2519	0
"ligase activity"	GO:0016874	2	isogroup25234	0
"ligase activity"	GO:0016874	2	isogroup25291	0.44011915729804
"ligase activity"	GO:0016874	2	isogroup25348	0.577060775704217
"ligase activity"	GO:0016874	2	isogroup2537	0
"ligase activity"	GO:0016874	2	isogroup25439	0.648868079719951
"ligase activity"	GO:0016874	2	isogroup2550	0.0703565757788735
"ligase activity"	GO:0016874	2	isogroup2622	0.986566803391558
"ligase activity"	GO:0016874	2	isogroup2653	0
"ligase activity"	GO:0016874	2	isogroup2687	0.222506697067314
"ligase activity"	GO:0016874	2	isogroup27	1.00887028088412
"ligase activity"	GO:0016874	2	isogroup2727	0
"ligase activity"	GO:0016874	2	isogroup274	0
"ligase activity"	GO:0016874	2	isogroup2755	0
"ligase activity"	GO:0016874	2	isogroup2759	0.293992020339583
"ligase activity"	GO:0016874	2	isogroup2764	0
"ligase activity"	GO:0016874	2	isogroup2765	0.228173861810135
"ligase activity"	GO:0016874	2	isogroup2772	1.95607494268331
"ligase activity"	GO:0016874	2	isogroup2791	0
"ligase activity"	GO:0016874	2	isogroup28042	0
"ligase activity"	GO:0016874	2	isogroup2833	0.0180375383515772
"ligase activity"	GO:0016874	2	isogroup28506	0.848299397440142
"ligase activity"	GO:0016874	2	isogroup2885	0.0149936693901499
"ligase activity"	GO:0016874	2	isogroup2886	0
"ligase activity"	GO:0016874	2	isogroup2898	0
"ligase activity"	GO:0016874	2	isogroup2905	0
"ligase activity"	GO:0016874	2	isogroup2909	0
"ligase activity"	GO:0016874	2	isogroup29198	4.78164031427641
"ligase activity"	GO:0016874	2	isogroup2946	0.671084412494879
"ligase activity"	GO:0016874	2	isogroup2998	0
"ligase activity"	GO:0016874	2	isogroup300	0
"ligase activity"	GO:0016874	2	isogroup3022	0
"ligase activity"	GO:0016874	2	isogroup3245	0.657201038481046
"ligase activity"	GO:0016874	2	isogroup3271	0
"ligase activity"	GO:0016874	2	isogroup3287	0
"ligase activity"	GO:0016874	2	isogroup33875	0
"ligase activity"	GO:0016874	2	isogroup3415	0
"ligase activity"	GO:0016874	2	isogroup3457	4.27063309641184
"ligase activity"	GO:0016874	2	isogroup3513	0
"ligase activity"	GO:0016874	2	isogroup3517	0.320403342195348
"ligase activity"	GO:0016874	2	isogroup3701	0.00147263605463498
"ligase activity"	GO:0016874	2	isogroup3734	0
"ligase activity"	GO:0016874	2	isogroup3799	0
"ligase activity"	GO:0016874	2	isogroup38607	0.368371018051127
"ligase activity"	GO:0016874	2	isogroup40069	0.84015781289837
"ligase activity"	GO:0016874	2	isogroup4020	0.754663717907167
"ligase activity"	GO:0016874	2	isogroup40349	0.0192908450428851
"ligase activity"	GO:0016874	2	isogroup4081	1.54632619816235
"ligase activity"	GO:0016874	2	isogroup4109	0.187658406046879
"ligase activity"	GO:0016874	2	isogroup4141	0.607065978322438
"ligase activity"	GO:0016874	2	isogroup4168	0.676312035411591
"ligase activity"	GO:0016874	2	isogroup4199	0.00443286699077724
"ligase activity"	GO:0016874	2	isogroup4204	0.87518218773339
"ligase activity"	GO:0016874	2	isogroup4205	0.326782704024104
"ligase activity"	GO:0016874	2	isogroup4222	0.201648917991086
"ligase activity"	GO:0016874	2	isogroup4282	0
"ligase activity"	GO:0016874	2	isogroup4291	0.000490325342336834
"ligase activity"	GO:0016874	2	isogroup4313	0
"ligase activity"	GO:0016874	2	isogroup4340	0
"ligase activity"	GO:0016874	2	isogroup4353	0.589602644505412
"ligase activity"	GO:0016874	2	isogroup4368	0.734485113040833
"ligase activity"	GO:0016874	2	isogroup4501	0
"ligase activity"	GO:0016874	2	isogroup4618	0
"ligase activity"	GO:0016874	2	isogroup4645	2.85412974726773
"ligase activity"	GO:0016874	2	isogroup4680	0.838036061863584
"ligase activity"	GO:0016874	2	isogroup4742	0
"ligase activity"	GO:0016874	2	isogroup4786	1.92641955543868
"ligase activity"	GO:0016874	2	isogroup4791	0.00049032545388679
"ligase activity"	GO:0016874	2	isogroup4895	0
"ligase activity"	GO:0016874	2	isogroup4965	0
"ligase activity"	GO:0016874	2	isogroup5004	0
"ligase activity"	GO:0016874	2	isogroup5009	0
"ligase activity"	GO:0016874	2	isogroup5020	0.396965704738282
"ligase activity"	GO:0016874	2	isogroup5077	0
"ligase activity"	GO:0016874	2	isogroup5082	1.46733427864044
"ligase activity"	GO:0016874	2	isogroup5101	0.439383480463896
"ligase activity"	GO:0016874	2	isogroup5231	0
"ligase activity"	GO:0016874	2	isogroup5265	0
"ligase activity"	GO:0016874	2	isogroup5284	0
"ligase activity"	GO:0016874	2	isogroup5447	0.312085151416996
"ligase activity"	GO:0016874	2	isogroup5449	0
"ligase activity"	GO:0016874	2	isogroup5533	0
"ligase activity"	GO:0016874	2	isogroup5753	3.62779945452201
"ligase activity"	GO:0016874	2	isogroup5774	0.538994499984825
"ligase activity"	GO:0016874	2	isogroup5785	0
"ligase activity"	GO:0016874	2	isogroup5789	0.717024771736466
"ligase activity"	GO:0016874	2	isogroup5833	0.445835718711302
"ligase activity"	GO:0016874	2	isogroup5847	0.784874067929826
"ligase activity"	GO:0016874	2	isogroup5903	0.916327261264648
"ligase activity"	GO:0016874	2	isogroup6027	0
"ligase activity"	GO:0016874	2	isogroup6165	0.543017499684705
"ligase activity"	GO:0016874	2	isogroup6176	0
"ligase activity"	GO:0016874	2	isogroup6198	0
"ligase activity"	GO:0016874	2	isogroup6230	0
"ligase activity"	GO:0016874	2	isogroup6294	0
"ligase activity"	GO:0016874	2	isogroup6418	0
"ligase activity"	GO:0016874	2	isogroup6423	1.00667958729736
"ligase activity"	GO:0016874	2	isogroup644	0.0931677997873881
"ligase activity"	GO:0016874	2	isogroup6559	0.216706923585933
"ligase activity"	GO:0016874	2	isogroup6606	0
"ligase activity"	GO:0016874	2	isogroup6628	0
"ligase activity"	GO:0016874	2	isogroup6629	0.867718101296772
"ligase activity"	GO:0016874	2	isogroup6691	0
"ligase activity"	GO:0016874	2	isogroup6730	0
"ligase activity"	GO:0016874	2	isogroup6811	0.393440069722423
"ligase activity"	GO:0016874	2	isogroup6954	0.878833459614037
"ligase activity"	GO:0016874	2	isogroup7069	1.32069461853407
"ligase activity"	GO:0016874	2	isogroup7089	0.325373601727631
"ligase activity"	GO:0016874	2	isogroup7145	0
"ligase activity"	GO:0016874	2	isogroup7172	0
"ligase activity"	GO:0016874	2	isogroup7312	1.01463666296818
"ligase activity"	GO:0016874	2	isogroup7407	0
"ligase activity"	GO:0016874	2	isogroup745	0
"ligase activity"	GO:0016874	2	isogroup7471	0.00521720811404326
"ligase activity"	GO:0016874	2	isogroup7494	0
"ligase activity"	GO:0016874	2	isogroup7657	0.278199231370175
"ligase activity"	GO:0016874	2	isogroup776	0
"ligase activity"	GO:0016874	2	isogroup7762	0
"ligase activity"	GO:0016874	2	isogroup7766	0.982299567366618
"ligase activity"	GO:0016874	2	isogroup7807	0
"ligase activity"	GO:0016874	2	isogroup7892	0
"ligase activity"	GO:0016874	2	isogroup7975	0
"ligase activity"	GO:0016874	2	isogroup80	0
"ligase activity"	GO:0016874	2	isogroup8121	0
"ligase activity"	GO:0016874	2	isogroup8124	0
"ligase activity"	GO:0016874	2	isogroup8195	0
"ligase activity"	GO:0016874	2	isogroup8204	3.08969344026945
"ligase activity"	GO:0016874	2	isogroup8206	0.613008880917684
"ligase activity"	GO:0016874	2	isogroup8237	0.372724822299515
"ligase activity"	GO:0016874	2	isogroup8350	0.735230636122608
"ligase activity"	GO:0016874	2	isogroup8376	0.27459144213922
"ligase activity"	GO:0016874	2	isogroup8382	0
"ligase activity"	GO:0016874	2	isogroup8488	0.825804106837247
"ligase activity"	GO:0016874	2	isogroup8724	0.00049032523078683
"ligase activity"	GO:0016874	2	isogroup8793	0
"ligase activity"	GO:0016874	2	isogroup8799	0.412384694205544
"ligase activity"	GO:0016874	2	isogroup9161	0
"ligase activity"	GO:0016874	2	isogroup9312	0
"ligase activity"	GO:0016874	2	isogroup9371	0
"ligase activity"	GO:0016874	2	isogroup9444	0
"ligase activity"	GO:0016874	2	isogroup9554	1.19301946145461
"ligase activity"	GO:0016874	2	isogroup9703	2.3346390359504
"ligase activity"	GO:0016874	2	isogroup974	0
"ligase activity"	GO:0016874	2	isogroup9918	0.0655893943722534
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup10127	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup10986	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup11985	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup1229	0.214987372606673
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup13360	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup14877	0.462812357314493
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup16466	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup17245	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup17884	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup2022	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup2320	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup30865	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup4897	0.240320265847122
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup4918	0.0374310638062005
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup5790	0.316012850062073
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup6207	0.770492083702955
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup7980	0
"oligosaccharyl transferase activity"	GO:0004576	2	isogroup8233	0.759718495632116
"protein binding"	GO:0005515	2	isogroup100	2.44077155121697
"protein binding"	GO:0005515	2	isogroup10010	0.328133213784917
"protein binding"	GO:0005515	2	isogroup10015	0
"protein binding"	GO:0005515	2	isogroup10211	1.08396604786986
"protein binding"	GO:0005515	2	isogroup10218	0
"protein binding"	GO:0005515	2	isogroup1031	0.115195548181928
"protein binding"	GO:0005515	2	isogroup10326	0
"protein binding"	GO:0005515	2	isogroup10361	0
"protein binding"	GO:0005515	2	isogroup10387	0
"protein binding"	GO:0005515	2	isogroup10402	0.231101237649945
"protein binding"	GO:0005515	2	isogroup10404	0
"protein binding"	GO:0005515	2	isogroup10485	0
"protein binding"	GO:0005515	2	isogroup10511	0
"protein binding"	GO:0005515	2	isogroup10534	0
"protein binding"	GO:0005515	2	isogroup10558	0
"protein binding"	GO:0005515	2	isogroup10582	1.55199817742914
"protein binding"	GO:0005515	2	isogroup10905	0
"protein binding"	GO:0005515	2	isogroup10971	1.0241139580586
"protein binding"	GO:0005515	2	isogroup1101	1.97092944066341
"protein binding"	GO:0005515	2	isogroup11063	0.090505828393067
"protein binding"	GO:0005515	2	isogroup11132	0
"protein binding"	GO:0005515	2	isogroup11145	0.276740538065258
"protein binding"	GO:0005515	2	isogroup11227	0
"protein binding"	GO:0005515	2	isogroup1129	1.31929059470067
"protein binding"	GO:0005515	2	isogroup11315	0
"protein binding"	GO:0005515	2	isogroup11326	0
"protein binding"	GO:0005515	2	isogroup11479	0
"protein binding"	GO:0005515	2	isogroup11500	0.721263611558128
"protein binding"	GO:0005515	2	isogroup11506	0
"protein binding"	GO:0005515	2	isogroup1155	1.36885155702495
"protein binding"	GO:0005515	2	isogroup11558	2.04327531510667
"protein binding"	GO:0005515	2	isogroup11561	1.54308061118662
"protein binding"	GO:0005515	2	isogroup11603	0.387112864418102
"protein binding"	GO:0005515	2	isogroup11697	0
"protein binding"	GO:0005515	2	isogroup11791	0
"protein binding"	GO:0005515	2	isogroup11845	0.649579544799944
"protein binding"	GO:0005515	2	isogroup11917	0.413433498698813
"protein binding"	GO:0005515	2	isogroup11921	0
"protein binding"	GO:0005515	2	isogroup1206	0
"protein binding"	GO:0005515	2	isogroup12073	0
"protein binding"	GO:0005515	2	isogroup1217	0
"protein binding"	GO:0005515	2	isogroup12231	0.556907611698234
"protein binding"	GO:0005515	2	isogroup1226	1.33161497770979
"protein binding"	GO:0005515	2	isogroup12541	0.00579499696765229
"protein binding"	GO:0005515	2	isogroup12884	0.421447938045545
"protein binding"	GO:0005515	2	isogroup12896	1.58430254348342
"protein binding"	GO:0005515	2	isogroup1296	0.390506432895704
"protein binding"	GO:0005515	2	isogroup13068	0
"protein binding"	GO:0005515	2	isogroup13088	0
"protein binding"	GO:0005515	2	isogroup13096	0.5415971817913
"protein binding"	GO:0005515	2	isogroup13106	0.641465586988741
"protein binding"	GO:0005515	2	isogroup13123	0
"protein binding"	GO:0005515	2	isogroup13190	0.838875169154316
"protein binding"	GO:0005515	2	isogroup13209	0.960334059654708
"protein binding"	GO:0005515	2	isogroup13242	1.02836660388874
"protein binding"	GO:0005515	2	isogroup13254	0
"protein binding"	GO:0005515	2	isogroup13339	1.2754005759101
"protein binding"	GO:0005515	2	isogroup1357	0.869846868794466
"protein binding"	GO:0005515	2	isogroup1372	0
"protein binding"	GO:0005515	2	isogroup13858	0.000490325342336834
"protein binding"	GO:0005515	2	isogroup13962	1.95361828384445
"protein binding"	GO:0005515	2	isogroup14003	1.10327047426196
"protein binding"	GO:0005515	2	isogroup14087	0.15405844275809
"protein binding"	GO:0005515	2	isogroup14149	0.948944368566966
"protein binding"	GO:0005515	2	isogroup1419	0
"protein binding"	GO:0005515	2	isogroup14264	0.336040433981718
"protein binding"	GO:0005515	2	isogroup14300	0.0023046200099515
"protein binding"	GO:0005515	2	isogroup14306	0.446440319499094
"protein binding"	GO:0005515	2	isogroup14336	0
"protein binding"	GO:0005515	2	isogroup14356	0
"protein binding"	GO:0005515	2	isogroup14362	0
"protein binding"	GO:0005515	2	isogroup14557	0
"protein binding"	GO:0005515	2	isogroup14625	0
"protein binding"	GO:0005515	2	isogroup1467	0
"protein binding"	GO:0005515	2	isogroup1488	0
"protein binding"	GO:0005515	2	isogroup149	0
"protein binding"	GO:0005515	2	isogroup1490	0
"protein binding"	GO:0005515	2	isogroup14912	0.437622855225479
"protein binding"	GO:0005515	2	isogroup1499	4.63324691831242
"protein binding"	GO:0005515	2	isogroup15020	0.153408767130933
"protein binding"	GO:0005515	2	isogroup15145	1.7009415579748
"protein binding"	GO:0005515	2	isogroup15280	0
"protein binding"	GO:0005515	2	isogroup15384	0
"protein binding"	GO:0005515	2	isogroup15412	1.15531990990207
"protein binding"	GO:0005515	2	isogroup15526	0
"protein binding"	GO:0005515	2	isogroup1572	0.105975329237344
"protein binding"	GO:0005515	2	isogroup15916	1.11565719262826
"protein binding"	GO:0005515	2	isogroup16007	0.878582304126015
"protein binding"	GO:0005515	2	isogroup16099	0
"protein binding"	GO:0005515	2	isogroup16233	0
"protein binding"	GO:0005515	2	isogroup16279	2.31712132185616
"protein binding"	GO:0005515	2	isogroup16510	0
"protein binding"	GO:0005515	2	isogroup16522	0
"protein binding"	GO:0005515	2	isogroup16554	0
"protein binding"	GO:0005515	2	isogroup16571	1.82762018221355
"protein binding"	GO:0005515	2	isogroup16578	0
"protein binding"	GO:0005515	2	isogroup16636	2.08136972336517
"protein binding"	GO:0005515	2	isogroup16878	0
"protein binding"	GO:0005515	2	isogroup1697	0.0014726360173678
"protein binding"	GO:0005515	2	isogroup17272	1.03998314042374
"protein binding"	GO:0005515	2	isogroup17293	0
"protein binding"	GO:0005515	2	isogroup17408	0
"protein binding"	GO:0005515	2	isogroup17410	0
"protein binding"	GO:0005515	2	isogroup17419	0.358966567878764
